Average of ad_price,mileage
1490000.00,264990
1258784.45,265000
2949000.00,265039
150000.00,265124
599000.00,265141
949000.00,265174
1899000.00,265180
672500.00,265200
359000.00,265231
579000.00,265251
170000.00,265353
350000.00,265500
1180000.00,265516
179999.00,265522
3950000.00,265650
1399999.00,265687
2350000.00,265722
2099000.00,265750
3450000.00,265774
1500000.00,265816
950000.00,265867
2740000.00,265897
2199000.00,265913
1554999.79,266000
2190000.00,266017
1250000.00,266032
249999.00,266036
180000.00,266100
1450000.00,266110
125000.00,266117
2100000.00,266150
950000.00,266179
1599000.00,266181
1555000.00,266202
1400000.00,266272
550000.00,266300
127000.00,266383
1270000.00,266397
1555555.00,266458
2190000.00,266500
380000.00,266542
880000.00,266578
2750000.00,266644
1490000.00,266732
2990000.00,266745
590000.00,266767
550000.00,266800
1500000.00,266852
599000.00,266865
1999999.00,266880
1690000.00,266900
980000.00,266914
1702178.89,267000
1430000.00,267078
1970000.00,267355
390000.00,267533
2290000.00,267542
2250000.00,267549
369000.00,267678
2795000.00,267748
395000.00,267750
1100000.00,267765
449999.00,267800
1295000.00,267867
2220000.00,267997
2098454.42,268000
590000.00,268155
2980000.00,268164
1999000.00,268201
1950000.00,268214
2990000.00,268270
1690000.00,268351
1690000.00,268490
1690000.00,268510
179999.00,268553
2590000.00,268600
1500000.00,268650
1599000.00,268683
599000.00,268712
1399000.00,268722
499000.00,268754
375000.00,268764
2599000.00,268769
1850000.00,268783
950000.00,268800
1599999.00,268827
2299000.00,268880
4999000.00,268892
1500000.00,268983
2099000.00,268990
1934820.55,269000
2070000.00,269013
550000.00,269034
5259000.00,269045
550000.00,269100
1090000.00,269140
2000000.00,269150
1099000.00,269200
2473000.00,269300
1548000.00,269325
2499000.00,269350
599000.00,269355
2599000.00,269448
2000000.00,269450
2699000.00,269485
2007250.00,269500
79461.00,269547
2499999.00,269595
900000.00,269599
950000.00,269651
479999.00,269675
550000.00,269683
1175000.00,269700
2499999.00,269789
1371666.67,269800
2800000.00,269830
385000.00,269855
2090000.00,269856
1271475.05,270000
185000.00,270040
4999000.00,270051
1990000.00,270125
2590000.00,270132
199999.00,270241
1900000.00,270300
559999.00,270314
229999.00,270339
340000.00,270432
2199000.00,270550
1550000.00,270562
90000.00,270565
2000000.00,270638
555555.00,270661
2190000.00,270775
2749000.00,270843
988000.00,270900
1595000.00,270927
195000.00,270978
1250590.77,271000
595000.00,271063
1250000.00,271080
2980000.00,271100
1900000.00,271124
2899000.00,271154
599000.00,271166
129000.00,271168
1399999.00,271200
2590000.00,271204
2199000.00,271252
599000.00,271300
980000.00,271330
2599000.00,271342
199000.00,271350
549000.00,271360
2790000.00,271412
395000.00,271463
2800000.00,271590
360000.00,271700
580000.00,271769
1450000.00,271777
699000.00,271850
525000.00,271852
2189000.00,271982
2314625.00,272000
1497000.00,272071
220000.00,272080
1590000.00,272087
539999.00,272112
2299000.00,272133
170000.00,272160
4690000.00,272179
2790000.00,272221
899000.00,272276
730000.00,272300
1430000.00,272400
550000.00,272426
389000.00,272450
535000.00,272490
1129500.00,272500
2550000.00,272540
1519500.00,272600
2299000.00,272645
2990000.00,272646
1749000.00,272663
150000.00,272729
180000.00,272740
890000.00,272765
1120000.00,272800
950000.00,272803
599000.00,272849
580000.00,272860
2199000.00,272891
1541299.93,273000
719000.00,273009
549000.00,273168
220000.00,273230
2599000.00,273292
799999.00,273300
2499990.00,273322
910000.00,273341
990000.00,273416
1480000.00,273430
360000.00,273456
2790000.00,273480
2495000.00,273500
199000.00,273511
799999.00,273523
2225000.00,273556
99000.00,273605
1489000.00,273700
1450000.00,273825
1485000.00,273869
1100000.00,273876
1488055.50,274000
960000.00,274144
1999999.00,274147
1549000.00,274185
145000.00,274200
549990.00,274211
530000.00,274400
1695000.00,274412
699499.50,274500
50000.00,274565
570000.00,274570
139000.00,274800
590000.00,274812
360000.00,274874
130000.00,274967
2629000.00,274998
1238562.42,275000
88000.00,275097
599000.00,275139
350000.00,275179
1290000.00,275203
1100000.00,275208
550000.00,275211
4997000.00,275258
799000.00,275263
949000.00,275300
1399999.00,275320
599000.00,275450
375000.00,275463
599000.00,275542
379000.00,275554
314500.00,275600
950000.00,275642
1100000.00,275649
2550000.00,275673
1450000.00,275690
2799000.00,275699
1100000.00,275700
398000.00,275740
950000.00,275887
1500000.00,275953
1461499.91,276000
1998000.00,276001
2600000.00,276150
2799000.00,276167
1550000.00,276200
1409000.00,276209
2099000.00,276215
2890000.00,276241
2899000.00,276290
3458666.67,276400
95000.00,276410
1699900.00,276470
1599999.00,276477
2150000.00,276495
3835979.80,276500
2985000.00,276532
950000.00,276540
2990000.00,276561
799000.00,276600
585000.00,276745
150000.00,276767
1450000.00,276800
1590000.00,276840
2990000.00,276877
3950000.00,276968
2295000.00,276976
863727.27,277000
1445000.00,277100
1590000.00,277141
2100000.00,277150
1290000.00,277325
1990000.00,277362
2199000.00,277460
550000.00,277478
1090000.00,277500
2490000.00,277561
159000.00,277731
2099999.00,277777
169000.00,277944
399000.00,277964
1341628.20,278000
1690000.00,278050
1549000.00,278082
1549000.00,278085
1090000.00,278093
570000.00,278100
1599000.00,278160
1290000.00,278200
1949000.00,278233
715000.00,278400
1998000.00,278433
1250000.00,278450
390000.00,278475
1100000.00,278500
399000.00,278555
390000.00,278572
1990000.00,278588
178000.00,278606
2598000.00,278609
549999.00,278688
395000.00,278771
1490000.00,278800
150000.00,278888
2199999.00,278899
199000.00,278962
1144866.67,279000
549000.00,279365
1064500.00,279400
1550000.00,279436
550000.00,279448
2899000.00,279450
589000.00,279500
550000.00,279539
140000.00,279555
1280000.00,279579
450000.00,279756
1450000.00,279786
399000.00,279800
1499000.00,279900
2200000.00,279929
2899000.00,279989
1129237.89,280000
1690000.00,280105
1900000.00,280129
2190000.00,280196
3990000.00,280200
1599000.00,280213
1999000.00,280215
210000.00,280220
1600000.00,280305
1100000.00,280385
589000.00,280403
5300000.00,280404
2286000.00,280483
4999000.00,280494
1600000.00,280500
590000.00,280570
2249249.50,280615
2249000.00,280645
569000.00,280665
2499000.00,280671
5150000.00,280680
599000.00,280700
199000.00,280799
399000.00,280805
1298000.00,280857
499000.00,280892
420000.00,280945
1605999.94,281000
2900000.00,281025
199000.00,281101
69999.00,281160
1490000.00,281200
1580000.00,281210
399000.00,281230
565000.00,281237
1990000.00,281327
2599000.00,281334
1449000.00,281489
1999000.00,281554
2900000.00,281557
983000.00,281654
590000.00,281750
2150000.00,281751
399000.00,281830
529000.00,281872
1290000.00,281975
1490000.00,281987
1394888.44,282000
5390000.00,282020
1599000.00,282075
1250000.00,282112
2770000.00,282140
2590000.00,282198
2990000.00,282235
979000.00,282300
111111.00,282345
3374500.00,282400
210000.00,282415
380000.00,282462
1599000.00,282492
1450000.00,282569
2280000.00,282700
2199000.00,282780
2149000.00,282811
2149000.00,282919
1490000.00,282956
125000.00,282976
1203192.19,283000
1450000.00,283165
950000.00,283200
150000.00,283252
1497000.00,283266
1290000.00,283290
550000.00,283366
1482663.33,283500
189000.00,283594
397000.00,283692
3450000.00,283726
595000.00,283800
2000000.00,283840
2000000.00,283876
165000.00,283967
1490695.57,284000
2250000.00,284029
2097000.00,284052
550000.00,284080
1990000.00,284109
1489000.00,284163
1899000.00,284170
699000.00,284300
150000.00,284340
2299000.00,284341
385000.00,284345
1488000.00,284365
140000.00,284376
190000.00,284400
99999.00,284567
2195000.00,284709
150000.00,284717
170000.00,284776
799000.00,284800
2250000.00,284805
1304533.93,285000
2490000.00,285123
1690000.00,285125
590000.00,285200
1899000.00,285230
595000.00,285266
960000.00,285300
149000.00,285361
2090000.00,285432
1940000.00,285478
2990000.00,285490
1590000.00,285494
530000.00,285590
2600000.00,285600
199000.00,285645
185000.00,285653
230000.00,285671
2090000.00,285675
980000.00,285700
1599000.00,285717
369999.00,285750
2990000.00,285784
399000.00,285832
1439434.35,286000
2190000.00,286120
1898000.00,286140
949000.00,286150
599000.00,286165
960000.00,286340
1550000.00,286374
2500000.00,286390
1999000.00,286468
545000.00,286500
2100000.00,286527
1599000.00,286656
2290000.00,286716
1400000.00,286841
460000.00,286844
2590000.00,286868
5390000.00,286889
4995000.00,286963
2250000.00,286971
175000.00,286985
190000.00,286999
1201880.00,287000
1480000.00,287071
390000.00,287119
350000.00,287189
1490000.00,287302
4990000.00,287400
2230000.00,287431
399000.00,287470
2530000.00,287475
2000000.00,287500
599000.00,287556
955000.00,287655
99999.00,287677
2309500.00,287700
2499999.00,287790
1490000.00,287797
669500.00,287800
359900.00,287817
1990000.00,287900
2625000.00,287945
1750000.00,287987
1341037.00,288000
170000.00,288018
1580000.00,288045
1420000.00,288200
1540000.00,288202
950000.00,288250
1485000.00,288300
155000.00,288350
995000.00,288488
766000.00,288500
83000.00,288557
2895000.00,288643
120000.00,288734
7990000.00,288792
178000.00,288849
1261935.42,289000
399000.00,289123
149000.00,289203
1899000.00,289300
1295000.00,289350
390000.00,289354
2590000.00,289483
174500.00,289500
150000.00,289511
1899000.00,289520
380000.00,289529
190000.00,289626
535000.00,289635
2189000.00,289700
155000.00,289759
561000.00,289800
1998000.00,289860
1408606.89,290000
2199000.00,290224
599000.00,290277
1540000.00,290285
200000.00,290308
1449999.00,290319
2250000.00,290336
50000.00,290414
1490000.00,290439
550000.00,290456
599000.00,290520
80000.00,290568
220000.00,290721
1990000.00,290757
1200000.00,290800
1690000.00,290981
1790000.00,290990
1079462.05,291000
350000.00,291195
1292666.67,291200
1449000.00,291223
1270000.00,291350
590000.00,291468
1494500.00,291500
1599000.00,291512
1789500.00,291586
2990000.00,291603
690000.00,291776
1690000.00,291846
1399999.00,291900
590000.00,291902
1920000.00,291932
1436090.82,292000
2495000.00,292115
1590000.00,292150
525000.00,292169
950000.00,292300
1990000.00,292356
1590000.00,292400
2050000.00,292500
1950000.00,292652
550000.00,292732
130000.00,292737
490000.00,292750
170000.00,292800
5990000.00,292975
2800000.00,292999
1211956.52,293000
1599999.00,293116
387000.00,293200
949000.00,293257
1500000.00,293300
75000.00,293369
190000.00,293380
530000.00,293456
199000.00,293480
549000.00,293500
1250000.00,293555
1599000.00,293567
1899990.00,293600
350000.00,293660
550000.00,293773
2299000.00,293791
550000.00,293875
1599999.00,293943
949000.00,293965
1332874.88,294000
549000.00,294011
185000.00,294084
599000.00,294098
599000.00,294227
2599000.00,294258
950000.00,294300
1697000.00,294460
1599000.00,294540
120000.00,294608
1999000.00,294650
9479000.00,294651
1599000.00,294911
350000.00,294917
1290000.00,294971
1585690.48,295000
1389500.00,295022
2099000.00,295082
2249000.00,295087
2799000.00,295097
1690000.00,295105
1550000.00,295125
200000.00,295209
5390000.00,295218
2099999.00,295485
590000.00,295535
1600000.00,295536
159000.00,295550
2147000.00,295641
534500.00,295700
359000.00,295800
85000.00,295822
200000.00,295877
139000.00,295894
1708866.67,296000
369000.00,296035
1064500.00,296087
2790000.00,296110
1500000.00,296200
1899000.00,296275
2099000.00,296300
85000.00,296304
155000.00,296373
2950000.00,296508
139999.00,296536
1899900.00,296584
1550000.00,296700
1490000.00,296830
2849000.00,296855
1450000.00,296889
548000.00,296900
2250000.00,296934
1250000.00,296984
1445458.29,297000
175000.00,297067
4190000.00,297125
1990000.00,297233
549000.00,297300
599000.00,297526
2045000.00,297539
1497000.00,297598
1945000.00,297630
159999.00,297800
599000.00,297876
1600000.00,297890
1950000.00,297962
1320552.32,298000
2150000.00,298186
2500000.00,298324
199000.00,298350
220000.00,298370
1400000.00,298400
595000.00,298405
1035000.00,298500
1390000.00,298524
580000.00,298573
599000.00,298610
2950000.00,298645
100000.00,298697
2599000.00,298700
2100000.00,298712
1100000.00,298715
119000.00,298756
4990000.00,298800
2190000.00,298887
2990000.00,298920
589000.00,298954
1427586.90,299000
375000.00,299100
165000.00,299147
385000.00,299150
530000.00,299250
1999000.00,299252
450000.00,299300
2790000.00,299341
2250000.00,299356
1950000.00,299372
368000.00,299400
1683800.00,299500
200000.00,299599
2200000.00,299641
1267000.00,299695
1250000.00,299700
970000.00,299800
1438000.00,299850
1599000.00,299864
2490000.00,299970
1599999.00,299987
50000.00,299997
2264999.60,299999
950233.61,300000
1100000.00,300001
1490000.00,300008
1695000.00,300015
99000.00,300063
65000.00,300070
550000.00,300100
1400000.00,300120
2000000.00,300130
2990000.00,300169
2000000.00,300292
2000050.00,300300
130000.00,300321
1599000.00,300600
375000.00,300639
370000.00,300653
2550000.00,300690
99000.00,300734
390000.00,300785
1390000.00,300834
920000.00,300900
399000.00,300960
1820071.43,301000
1595000.00,301151
750000.00,301160
1500000.00,301273
550000.00,301290
1499999.00,301300
80000.00,301386
80000.00,301400
549000.00,301500
1590000.00,301670
520000.00,301700
1499000.00,301763
165000.00,301799
2600000.00,301820
1468422.54,302000
2095000.00,302200
590000.00,302236
1899000.00,302244
175000.00,302326
165000.00,302365
200000.00,302375
1124000.00,302400
2800000.00,302451
1287500.00,302500
2980000.00,302550
2500000.00,302785
1490000.00,302824
1233400.00,303000
1990000.00,303160
110000.00,303232
2249000.00,303280
150000.00,303315
1690000.00,303470
1995000.00,303500
1990000.00,303659
1599000.00,303774
2190000.00,303880
599000.00,303889
1550000.00,303962
1500982.29,304000
550000.00,304100
1399999.00,304126
99000.00,304147
1190000.00,304163
2769000.00,304364
1190000.00,304368
1290000.00,304400
550000.00,304554
1500000.00,304567
4179000.00,304742
2195000.00,304836
950000.00,304869
1216636.36,305000
1690000.00,305026
1400000.00,305166
2290000.00,305173
188000.00,305621
1250000.00,305727
2100000.00,305840
150000.00,305876
1150000.00,305888
1148277.78,306000
599000.00,306092
390000.00,306172
1899300.00,306225
4999000.00,306414
2500000.00,306432
595000.00,306500
1930000.00,306649
399000.00,306703
120000.00,306860
